tconst,averageRating,numVotes,primaryTitle,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News
tt3792960,7.1,25372.0,The Brand New Testament,Le tout nouveau testament,114,89182,01 Sep 2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3794028,6.7,4385.0,From the Land of the Moon,Mal de pierres,120,45457,28 Jul 2017,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3797868,6.6,29304.0,The Choice,The Choice,111,15285347,05 Feb 2016,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3799694,7.4,235128.0,The Nice Guys,The Nice Guys,116,32261515,20 May 2016,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3800010,6.4,655.0,Fidelio: Alice's Odyssey,"Fidelio, l'odyssée d'Alice",97,2977,24 Dec 2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3801934,5.7,718.0,Wild City,Mi cheng,120,17181,31 Jul 2015,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt3809478,6.8,225.0,The Kind Words,The Kind Words,118,135016,28 May 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3812348,3.0,272.0,Mr. Right,Mr. Right,79,25369,28 Jul 2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3812366,7.8,2908.0,Ode to My Father,Gukjesijang,126,2300121,17 Dec 2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3813310,6.3,26742.0,Cop Car,Cop Car,88,128002,07 Aug 2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt3822396,7.8,4485.0,Unemployed Graduate,Velaiilla Pattadhari,133,66438,18 Jul 2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3829920,7.7,43346.0,Only the Brave,Only the Brave,134,18255680,20 Oct 2017,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3832914,6.4,11520.0,War Room,War Room,120,67790117,28 Aug 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3835080,5.1,14701.0,31,31,102,779820,16 Sep 2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt3836958,6.8,6403.0,Shamitabh,Shamitabh,155,241720,06 Feb 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3840644,7.7,64.0,Happy Endings,Happy Endings,90,311729,30 Oct 2014,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3841424,7.8,27443.0,Land of Mine,Under sandet,100,434640,03 Dec 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
tt3844362,6.1,14689.0,The Overnight,The Overnight,79,1109808,19 Jun 2015,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt3846324,6.0,20.0,"One Cut, One Life","One Cut, One Life",107,8683,15 May 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt3848938,3.8,1498.0,Mr. X,Mr. X,133,30097,17 Apr 2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3850214,7.2,75923.0,Dope,Dope,103,11674449,19 Jun 2015,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3850544,6.4,776.0,Hillsong: Let Hope Rise,Hillsong: Let Hope Rise,103,2379745,16 Sep 2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
tt3852066,6.0,655.0,Manny Lewis,Manny Lewis,89,205435,12 Mar 2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3853830,5.7,586.0,The Tiger Hunter,The Tiger Hunter,94,39553,22 Sep 2017,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3856504,7.2,462.0,A Fool,Yi ge shao zi,103,5741,20 Nov 2015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3859076,6.8,16867.0,Truth,Truth,125,1580106,30 Oct 2015,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt3859272,6.0,6601.0,Tragedy Girls,Tragedy Girls,98,58016,20 Oct 2017,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3859304,6.0,8919.0,The Bronze,The Bronze,100,614920,18 Mar 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3859980,5.8,9407.0,Mohenjo Daro,Mohenjo Daro,155,1250765,12 Aug 2016,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3862750,5.6,8868.0,The Perfect Guy,The Perfect Guy,100,45000926,11 Sep 2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt3864024,5.6,8658.0,Lazer Team,Lazer Team,102,1149878,27 Jan 2016,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3868452,5.9,135.0,There's No Place Like Utopia,There's No Place Like Utopia,110,45254,18 Jul 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3874544,6.3,90897.0,The Boss Baby,The Boss Baby,97,174996080,31 Mar 2017,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3881784,7.0,32316.0,Stronger,Stronger,119,4192426,29 Sep 2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3882000,6.7,2060.0,Microbe & Gasoline,Microbe et Gasoil,105,57491,08 Jul 2015,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3882074,7.5,3007.0,The Eagle Huntress,The Eagle Huntress,87,3168664,16 Dec 2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt3882082,6.0,67589.0,The Boy,The Boy,97,30196680,22 Jan 2016,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
tt3884528,6.9,1524.0,Batkid Begins,Batkid Begins,87,73002,26 Jun 2015,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
tt3890160,7.6,350635.0,Baby Driver,Baby Driver,112,107770367,28 Jun 2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3896198,7.7,454030.0,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,136,389804217,05 May 2017,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3900206,6.9,2312.0,Flowers,Loreak,99,59477,14 May 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3901826,7.7,13289.0,The Breadwinner,The Breadwinner,94,228056,17 Nov 2017,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3908142,6.2,8957.0,The Love Witch,The Love Witch,120,226223,10 Mar 2017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt3911554,6.9,77.0,Mad Tiger,Mad Tiger,82,6823,06 May 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3913194,8.5,94.0,Turn It Around: The Story of East Bay Punk,Turn It Around: The Story of East Bay Punk,155,53735,31 May 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
tt3914332,6.2,1564.0,Dean,(Dean),94,248849,02 Jun 2017,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3917210,7.5,4977.0,"Life, Animated","Life, Animated",92,244031,20 Oct 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3922816,6.6,3889.0,The Daughter,The Daughter,96,26376,27 Jan 2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3922818,6.4,39885.0,The Space Between Us,The Space Between Us,120,7829766,03 Feb 2017,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3946960,6.2,151.0,Chapter & Verse,Chapter & Verse,97,84147,03 Feb 2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3949660,6.0,76123.0,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,112,82035527,03 Jun 2016,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3950078,6.5,2429.0,The Taking of Tiger Mountain,Zhi qu wei hu shan,141,228984,23 Dec 2014,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3958072,7.2,2072.0,The Lesson,Urok,111,1801,31 Mar 2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3958780,5.5,3088.0,Equity,Equity,100,1605197,29 Jul 2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3962210,4.6,1731.0,David and Goliath,David and Goliath,92,161000,13 Mar 2015,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3962848,7.0,3446.0,Welcome to Leith,Welcome to Leith,85,36010,15 Dec 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3966404,7.6,30239.0,Mustang,Mustang,97,560778,17 Jun 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3976144,5.4,13113.0,The Monster,The Monster,91,12133,06 Oct 2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt3985956,6.2,72.0,Hercules,Hercules,112,59445889,29 Aug 2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3990782,6.1,212.0,Radio Dreams,Radio Dreams,93,18642,19 May 2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3997238,5.6,1656.0,Do I Sound Gay?,Do I Sound Gay?,77,87742,10 Jul 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4003774,6.9,1884.0,Meet the Mormons,Meet the Mormons,78,5833665,26 Feb 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4005668,6.3,260.0,Jeremy Scott: The People's Designer,Jeremy Scott: The People's Designer,110,225000,18 Sep 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4008606,6.6,246.0,Hockney,Hockney,112,120391,22 Apr 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4008652,7.2,2897.0,I Am Ali,I Am Ali,111,4178,28 Nov 2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
tt4009460,1.5,14118.0,Saving Christmas,Saving Christmas,79,2778297,14 Nov 2014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4016934,8.1,75149.0,The Handmaiden,Ah-ga-ssi,145,2004919,01 Jun 2016,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4020624,5.8,4436.0,Lingaa,Lingaa,174,171075,12 Dec 2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4030600,4.3,16828.0,The Bye Bye Man,The Bye Bye Man,96,22377458,13 Jan 2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt4034228,7.8,210168.0,Manchester by the Sea,Manchester by the Sea,137,47695120,16 Dec 2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4034354,7.0,89598.0,Swiss Army Man,Swiss Army Man,97,4208879,01 Jul 2016,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4036488,6.8,876.0,Saving Banksy,Saving Banksy,80,47965,13 Jan 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4048168,6.2,710.0,Coming Through the Rye,Coming Through the Rye,97,4000,14 Oct 2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4048272,7.4,37524.0,Toni Erdmann,Toni Erdmann,162,1478960,25 Dec 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4052882,6.3,104706.0,The Shallows,The Shallows,86,55121623,24 Jun 2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt4056738,6.2,6325.0,Do You Believe?,Do You Believe?,120,9172156,20 Mar 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4057916,4.2,435.0,Top Cat Begins,Don Gato: El Inicio de la Pandilla,89,139568,20 Jul 2018,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4058122,4.9,276.0,A Beginner's Guide to Snuff,A Beginner's Guide to Snuff,87,5204,04 Mar 2016,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt4058750,8.1,23.0,Marinoni: The Fire in the Frame,Marinoni: The Fire in the Frame,90,4696,27 Mar 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4059702,3.7,1120.0,AmeriGeddon,AmeriGeddon,90,316554,13 May 2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4062536,7.0,88334.0,Green Room,Green Room,95,3219029,13 May 2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt4063314,7.9,490.0,"My Love, Don't Cross That River","Nim-a, geu-gang-eul geon-neo-ji ma-o",86,86446,27 Nov 2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4074958,5.5,635.0,You yi ge di fang zhi you wo men zhi dao,You yi ge di fang zhi you wo men zhi dao,109,4010,13 Feb 2015,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4079142,7.5,390.0,Peace Officer,Peace Officer,105,57558,01 Apr 2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4080386,6.5,1164.0,Sardaar Ji,Sardaar Ji,141,554565,26 Jun 2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt4080728,7.7,38019.0,A Man Called Ove,En man som heter Ove,116,3358518,30 Sep 2016,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4082068,7.2,12068.0,Dheepan,Dheepan,115,247597,13 May 2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4082346,8.8,18.0,The Uncondemned,The Uncondemned,81,13295,09 Oct 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4085084,6.2,4926.0,Disorder,Maryland,98,38337,19 Aug 2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4092774,6.9,249.0,King Georges,King Georges,77,35006,26 Feb 2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt4094598,6.8,13.0,The Penguin Counters,The Penguin Counters,67,976,21 Apr 2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4103724,6.7,9248.0,Forever My Girl,Forever My Girl,108,16174498,19 Jan 2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt4104022,6.9,7412.0,People Places Things,People Places Things,85,30768,14 Aug 2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4104054,5.2,6578.0,Dad's Army,Dad's Army,100,4683159,05 Feb 2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt4108170,7.9,18.0,Il Trovatore,Il Trovatore,145,234387,18 Aug 2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt4109204,5.1,39.0,Shout Gladi Gladi,Shout Gladi Gladi,100,5046,02 Oct 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
tt4116284,7.3,113174.0,The Lego Batman Movie,The Lego Batman Movie,104,175686290,10 Feb 2017,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4126312,7.2,1574.0,"3½ Minutes, Ten Bullets","3½ Minutes, Ten Bullets",98,18493,02 Oct 2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4126438,6.1,7818.0,The Ones Below,The Ones Below,87,12089,27 May 2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4129428,6.4,7800.0,Jagga Jasoos,Jagga Jasoos,161,854064,14 Jul 2017,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4129870,5.7,7382.0,White Girl,White Girl,88,198493,01 Dec 2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4131800,6.1,5014.0,My Little Pony: The Movie,My Little Pony: The Movie,99,21732671,06 Oct 2017,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4135844,7.2,2260.0,Ixcanul,Ixcanul,93,292923,25 Nov 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4136084,6.8,44236.0,Florence Foster Jenkins,Florence Foster Jenkins,111,27370107,12 Aug 2016,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4137324,6.9,767.0,Magician: The Astonishing Life and Work of Orson Welles,Magician: The Astonishing Life and Work of Orson Welles,91,8794,30 Nov 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt4137902,7.3,902.0,Dark Horse,Dark Horse,85,940430,17 Apr 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4144190,5.9,8283.0,Wiener-Dog,Wiener-Dog,88,296568,21 Jul 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4145178,8.2,6228.0,Listen to Me Marlon,Listen to Me Marlon,103,249756,29 Jul 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt4154728,7.1,193.0,Speed Sisters,Speed Sisters,78,2753,27 Jan 2017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4154756,8.5,603919.0,Avengers: Infinity War,Avengers: Infinity War,149,664987816,27 Apr 2018,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt4155318,7.6,13.0,The Family,The Family,152,34600000,16 Jan 2013,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4158096,6.4,35028.0,Free Fire,Free Fire,91,1798483,21 Apr 2017,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4158624,5.8,4860.0,3 Generations,3 Generations,92,66371,29 Sep 2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4158876,6.7,7566.0,Other People,Other People,97,62630,09 Sep 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4160708,7.1,182359.0,Don't Breathe,Don't Breathe,88,89210468,26 Aug 2016,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt4161074,6.8,483.0,Presenting Princess Shaw,Presenting Princess Shaw,83,60197,27 May 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt4168188,8.3,7436.0,Chaar Sahibzaade,Chaar Sahibzaade,135,791777,06 Nov 2014,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt4168808,7.0,133.0,Interstelar,Interstelar,48,158737441,02 Nov 2014,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt4169250,7.7,27813.0,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,184,1782795,30 Sep 2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt4170344,7.3,1086.0,I Called Him Morgan,I Called Him Morgan,92,8544,24 Mar 2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tt4172430,7.3,101620.0,13 Hours,13 Hours,144,37978162,15 Jan 2016,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt4178092,7.1,122003.0,The Gift,The Gift,108,33061006,07 Aug 2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt4180286,4.2,426.0,Valley of Bones,Valley of Bones,90,168387,01 Sep 2017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt4183692,6.5,5987.0,Woodlawn,Woodlawn,123,14393862,16 Oct 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt4185572,7.4,5545.0,The Hunting Ground,The Hunting Ground,103,185328,01 Jan 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4188202,7.3,1255.0,Prophet's Prey,Prophet's Prey,90,13532,18 Sep 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tt4190530,7.2,37554.0,Anthropoid,Anthropoid,120,2959288,09 Sep 2016,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
tt4191054,5.8,9158.0,Strange Magic,Strange Magic,99,10201634,23 Jan 2015,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4191702,6.1,4847.0,Norman,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,118,3814868,14 Apr 2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4193394,6.8,10427.0,Indignation,Indignation,110,3399841,11 Aug 2016,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4193400,7.1,3447.0,The People vs. Fritz Bauer,Der Staat gegen Fritz Bauer,105,277636,01 Oct 2015,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tt4196450,6.4,18247.0,The Birth of a Nation,The Birth of a Nation,120,15849340,07 Oct 2016,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt4196776,6.6,187910.0,Jason Bourne,Jason Bourne,123,162162120,29 Jul 2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4196832,5.5,1775.0,Is That a Gun in Your Pocket?,Is That a Gun in Your Pocket?,95,39361,16 Sep 2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4196848,7.7,22488.0,Mr. Church,Mr. Church,104,685143,11 Nov 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4207112,7.5,3125.0,Score: A Film Music Documentary,Score: A Film Music Documentary,93,101382,05 Sep 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt4209788,7.5,99958.0,Molly's Game,Molly's Game,140,28744803,05 Jan 2018,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4209964,6.8,28.0,Things of the Aimless Wanderer,Things of the Aimless Wanderer,78,5565,18 Apr 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4218696,6.2,19843.0,The Wall,The Wall,88,1803009,18 May 2017,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4219836,6.9,509.0,Top Spin,Top Spin,80,5858,15 Nov 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4226388,7.7,43949.0,Victoria,Victoria,138,108602,11 Jun 2015,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4228816,6.3,579.0,In Harmony,En équilibre,87,809,15 Apr 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4229236,7.6,25742.0,Cobain: Montage of Heck,Cobain: Montage of Heck,145,485164,04 May 2015,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt4230700,5.4,5075.0,Complete Unknown,Complete Unknown,91,187145,26 Aug 2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt4238858,6.7,3968.0,The Fits,The Fits,72,166425,11 Jan 2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt4239548,7.0,433.0,Deli Man,Deli Man,92,479422,12 Nov 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt4242100,5.6,816.0,My Father Die,My Father Die,102,3229,20 Jan 2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4242158,5.4,1255.0,Lost in Hong Kong,Gang jiong,114,1242494,25 Sep 2015,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4242844,4.1,137.0,Wei ai zhi jian ru jia jing,Wei ai zhi jian ru jia jing,135,271451,24 Dec 2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4244162,5.9,11228.0,Beta Test,Beta Test,88,8966,22 Jul 2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt4248930,5.7,263.0,Flowers,Flowers,79,59477,20 Feb 2015,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
tt4254584,6.3,3710.0,Kicks,Kicks,80,145368,09 Sep 2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4258292,7.3,7185.0,Yennai Arindhaal,Yennai Arindhaal,168,105184,05 Feb 2015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
