tconst,primaryTitle,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget
tt1484522,8: The Mormon Proposition,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1185.0,8: The Mormon Proposition,80,99851,24 Jan 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42566,0
tt4917224,9/11,0,0,0,0,0,0,0,0,1,0,0,0,4.1,2499.0,9/11,90,120500,07 Sep 2017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170000,0
tt6359956,A Bad Moms Christmas,0,0,0,0,0,0,0,0,1,0,0,0,5.5,31932.0,A Bad Moms Christmas,104,72080547,01 Nov 2017,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16759161,28000000
tt4504040,A Ballerina's Tale,0,0,0,0,0,0,0,0,0,0,1,0,6.4,584.0,A Ballerina's Tale,85,93891,14 Oct 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9388,0
tt2064713,A Band Called Death,0,0,0,0,0,0,0,0,0,0,1,0,7.5,3254.0,A Band Called Death,96,125856,28 Jun 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34839,0
tt2611160,A Beautiful Now,0,0,0,0,0,0,0,0,1,0,0,0,5.5,72.0,A Beautiful Now,90,1504,02 Sep 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,148,0
tt2800050,A Beautiful Planet,1,0,0,0,0,0,0,0,0,0,0,0,7.5,818.0,A Beautiful Planet,46,7437581,29 Apr 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223983,0
tt4058122,A Beginner's Guide to Snuff,0,0,0,0,0,1,0,0,0,0,0,0,4.9,276.0,A Beginner's Guide to Snuff,87,5204,04 Mar 2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204,0
tt1554091,A Better Life,0,0,0,0,0,0,0,1,0,0,0,0,7.2,14521.0,A Better Life,98,1754319,28 Jul 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62087,10000000
tt0448022,A Bird of the Air,0,0,0,0,0,0,0,1,0,0,0,0,6.6,1047.0,A Bird of the Air,108,10152,23 Sep 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819,0
tt2082496,A Bottle in the Gaza Sea,0,0,0,0,0,0,0,0,0,0,1,0,7.2,976.0,Une bouteille à la mer,100,2531,04 Jan 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531,0
tt1673702,A Cat in Paris,0,0,0,0,0,0,1,0,0,0,0,0,7.0,9762.0,Une vie de chat,70,287709,15 Dec 2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34554,0
tt4731136,A Cure for Wellness,0,0,0,0,0,0,0,0,1,0,0,0,6.4,68768.0,A Cure for Wellness,146,8103139,17 Feb 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356941,40000000
tt1571222,A Dangerous Method,0,0,0,0,0,0,0,0,1,0,0,0,6.4,92500.0,A Dangerous Method,99,5702083,10 Nov 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167953,0
tt2083379,A Dark Truth,0,0,0,0,0,0,0,0,1,0,0,0,5.6,5520.0,A Dark Truth,106,5750,29 Nov 2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0
tt1753383,A Dog's Purpose,0,0,0,0,0,0,1,0,0,0,0,0,7.0,51240.0,A Dog's Purpose,100,64304940,27 Jan 2017,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18222810,22000000
tt5639354,A Fantastic Woman,0,0,0,0,0,0,0,0,1,0,0,0,7.2,17608.0,Una Mujer Fantástica,104,806746,02 Feb 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64241,0
tt2375574,A Field in England,0,0,0,0,0,0,0,0,0,0,1,0,6.3,9217.0,A Field in England,90,30716,05 Jul 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9498,0
tt5613834,A Gentleman,0,0,0,0,0,1,0,0,0,0,0,0,6.3,4089.0,A Gentleman,145,407213,25 Aug 2017,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191530,0
tt6265828,A Ghost Story,0,0,0,0,0,0,0,0,1,0,0,0,6.8,44907.0,A Ghost Story,92,1594798,27 Jul 2017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104030,100000
tt1735279,A Girl and a Gun,0,0,0,0,0,0,0,0,0,0,1,0,6.2,35.0,A Girl and a Gun,76,3006,05 Jul 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1731,0
tt2044729,A Glimpse Inside the Mind of Charles Swan III,0,0,0,0,0,0,0,0,1,0,0,0,4.8,4615.0,A Glimpse Inside the Mind of Charles Swan III,86,33786,14 Mar 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000,0
tt1606378,A Good Day to Die Hard,0,0,0,0,0,0,0,0,1,0,0,0,5.3,186842.0,A Good Day to Die Hard,98,67344392,14 Feb 2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24834845,92000000
tt1231586,A Good Old Fashioned Orgy,0,0,0,0,0,0,0,0,1,0,0,0,6.2,19714.0,A Good Old Fashioned Orgy,95,117564,27 Oct 2011,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117564,0
tt2090447,A Green Story,0,0,0,0,0,0,0,0,0,0,1,0,5.6,190.0,A Green Story,90,12519,18 Jul 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6768,0
tt2243537,A Haunted House,0,0,0,0,0,0,0,0,1,0,0,0,5.1,39860.0,A Haunted House,86,32536865,11 Jan 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18101682,2500000
tt2828996,A Haunted House 2,0,0,0,0,0,0,0,0,1,0,0,0,4.7,17841.0,A Haunted House 2,86,13710572,18 Apr 2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8843875,4000000
tt2216240,A Hijacking,0,0,0,0,0,0,0,0,1,0,0,0,7.2,14671.0,Kapringen,103,269428,20 Sep 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39392,0
tt1226240,A Late Quartet,0,0,0,0,0,0,0,0,1,0,0,0,7.1,12861.0,A Late Quartet,105,1400000,23 Nov 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75279,0
tt1440161,A Little Bit of Heaven,0,0,0,0,0,0,0,1,0,0,0,0,6.3,26210.0,A Little Bit of Heaven,106,453167,04 May 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10011,0
tt2639254,A Little Chaos,0,0,0,0,0,0,0,0,1,0,0,0,6.5,17766.0,A Little Chaos,112,551609,26 Jun 2015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181791,0
tt1319722,A Little Help,0,0,0,0,0,0,0,0,1,0,0,0,5.7,2939.0,A Little Help,109,85789,22 Jul 2011,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44870,0
tt4080728,A Man Called Ove,0,0,0,0,0,0,0,1,0,0,0,0,7.7,38019.0,En man som heter Ove,116,3358518,30 Sep 2016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54608,0
tt2276069,A Master Builder,0,0,0,0,0,0,0,0,0,0,1,0,6.0,623.0,A Master Builder,130,46874,22 Jun 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7017,0
tt2587914,A Matter of Faith,0,0,0,0,0,0,1,0,0,0,0,0,3.7,1247.0,A Matter of Faith,89,660659,01 May 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138677,0
tt2557490,A Million Ways to Die in the West,0,0,0,0,0,0,0,0,1,0,0,0,6.1,159066.0,A Million Ways to Die in the West,116,37331031,30 May 2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16797385,40000000
tt4569240,A Monster with a Thousand Heads,0,0,0,0,0,0,0,0,0,0,1,0,6.6,800.0,Un monstruo de mil cabezas,74,18069,30 Mar 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900,0
tt1179056,A Nightmare on Elm Street,0,0,0,0,0,0,0,0,1,0,0,0,5.2,84802.0,A Nightmare on Elm Street,95,63100000,30 Apr 2010,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271000,0
tt1848767,A People Uncounted,0,0,0,0,0,0,0,0,0,0,1,0,7.8,85.0,A People Uncounted,99,390,14 Oct 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,390,0
tt2275471,A Perfect Man,0,0,0,0,0,0,0,0,1,0,0,0,5.2,1789.0,A Perfect Man,95,388,31 Oct 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,0
tt1736049,A Place at the Table,0,0,0,0,0,0,1,0,0,0,0,0,6.9,1055.0,A Place at the Table,84,230522,01 Mar 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92257,0
tt2392830,A Quiet Passion,0,0,0,0,0,0,0,1,0,0,0,0,6.5,4417.0,A Quiet Passion,125,1864266,07 Apr 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45825,0
tt1276419,A Royal Affair,0,0,0,0,0,0,0,0,1,0,0,0,7.6,40575.0,En kongelig affære,137,1545726,29 Mar 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38212,0
tt1837562,A Royal Night Out,0,0,0,0,0,0,0,1,0,0,0,0,6.5,8010.0,A Royal Night Out,97,1626909,04 Dec 2015,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100847,0
tt1639901,A Screaming Man,0,0,0,0,0,0,0,0,0,0,1,0,6.7,1349.0,Un homme qui crie,92,9862,13 Apr 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421,0
tt1832382,A Separation,0,0,0,0,0,0,0,1,0,0,0,0,8.3,192595.0,Jodaeiye Nader az Simin,123,6700000,16 Mar 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59481,0
tt1386683,A Somewhat Gentle Man,0,0,0,0,0,0,0,0,0,0,1,0,6.9,6205.0,En ganske snill mann,113,37543,19 Mar 2010,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506,0
tt3606888,A Street Cat Named Bob,0,0,0,0,0,0,0,0,0,0,1,0,7.4,22748.0,A Street Cat Named Bob,103,35070,18 Nov 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32887,0
tt1135989,A Tale of Love and Darkness,0,0,0,0,0,0,0,1,0,0,0,0,6.0,2961.0,A Tale of Love and Darkness,95,569381,19 Aug 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37170,0
tt6878038,A Taxi Driver,0,0,0,0,0,0,0,0,0,0,1,0,7.8,8782.0,Taeksi woonjunsa,137,1527818,11 Aug 2017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331854,0
tt2201548,A Teacher,0,0,0,0,0,0,0,0,0,0,1,0,4.8,3928.0,A Teacher,75,4000,06 Sep 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684,0
tt0763831,A Thousand Words,0,0,0,0,0,0,0,1,0,0,0,0,5.9,35965.0,A Thousand Words,91,18429081,09 Mar 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6176280,40000000
tt3387266,A United Kingdom,0,0,0,0,0,0,0,1,0,0,0,0,6.8,11862.0,A United Kingdom,111,3901302,10 Feb 2017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66510,0
tt1268799,A Very Harold & Kumar 3D Christmas,0,0,0,0,0,0,0,0,1,0,0,0,6.3,61768.0,A Very Harold & Kumar 3D Christmas,90,34400000,04 Nov 2011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12954142,19000000
tt1178665,A Walk in the Woods,0,0,0,0,0,0,0,0,1,0,0,0,6.3,21730.0,A Walk in the Woods,104,19189413,02 Sep 2015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8246267,0
tt2910520,A Wedding Invitation,0,0,0,0,0,0,0,0,0,0,1,0,6.1,397.0,Fen shou he yue,101,11041,12 Apr 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183,0
tt2315152,A Werewolf Boy,0,0,0,0,0,0,0,0,0,0,1,0,7.4,5503.0,Neuk-dae-so-nyeon,122,149660,30 Nov 2012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
tt1311060,A.C.O.D.,0,0,0,0,0,0,0,1,0,0,0,0,5.7,12042.0,A.C.O.D.,88,123368,23 Jan 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19001,0
tt2321163,ABCD (Any Body Can Dance),0,0,0,0,0,0,0,0,0,0,1,0,6.4,5651.0,ABCD (Any Body Can Dance),160,221908,08 Feb 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95236,0
tt1603257,ATM,0,0,0,0,0,0,0,0,1,0,0,0,4.7,21460.0,ATM,90,2034,02 Mar 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034,0
tt2277150,Aatsinki: The Story of Arctic Cowboys,0,0,0,0,0,0,0,0,0,0,1,0,6.8,44.0,Aatsinki: The Story of Arctic Cowboys,84,2842,12 Dec 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2842,0
tt5952382,Abacus: Small Enough to Jail,0,0,0,0,0,0,0,0,0,0,1,0,7.2,2348.0,Abacus: Small Enough to Jail,88,113278,07 Jul 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12528,0
tt1600195,Abduction,0,0,0,0,0,0,0,1,0,0,0,0,5.1,71825.0,Abduction,106,27600000,23 Sep 2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10925253,35000000
tt1945062,About Cherry,0,0,0,0,0,0,0,0,1,0,0,0,4.8,9122.0,About Cherry,98,2760,09 Aug 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760,0
tt5187886,Abracadabra,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1906.0,Abracadabra,96,2116,15 Sep 2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,0
tt1611224,Abraham Lincoln: Vampire Hunter,0,0,0,0,0,0,0,0,1,0,0,0,5.9,141886.0,Abraham Lincoln: Vampire Hunter,105,37300000,22 Jun 2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16306974,69000000
tt2112096,Absolutely Fabulous: The Movie,0,0,0,0,0,0,0,0,1,0,0,0,5.4,10780.0,Absolutely Fabulous: The Movie,91,4750497,22 Jul 2016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861118,0
tt5390430,"Accidental Courtesy: Daryl Davis, Race & America",0,0,0,0,0,0,0,0,0,0,1,0,7.6,911.0,"Accidental Courtesy: Daryl Davis, Race & America",96,1452,23 Feb 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1452,0
tt1591479,Act of Valor,0,0,0,0,0,0,0,0,1,0,0,0,6.5,63505.0,Act of Valor,110,65800000,24 Feb 2012,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24476632,12000000
tt0403935,Action Jackson,0,0,0,0,0,0,0,0,1,0,0,0,3.3,2806.0,Action Jackson,144,171795,05 Dec 2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5424783,0
tt2205401,Addicted,0,0,0,0,0,0,0,0,1,0,0,0,5.2,7541.0,Addicted,106,17382982,10 Oct 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7485346,0
tt1735495,Addiction Incorporated,0,0,0,0,0,0,1,0,0,0,0,0,6.9,105.0,Addiction Incorporated,100,39974,14 Oct 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1629,0
tt1814621,Admission,0,0,0,0,0,0,0,1,0,0,0,0,5.7,31642.0,Admission,107,18000000,22 Mar 2013,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154984,13000000
tt2103267,Adore,0,0,0,0,0,0,0,0,1,0,0,0,6.2,29404.0,Adoration,112,200000,03 Apr 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119806,0
tt3318750,Adult Beginners,0,0,0,0,0,0,0,0,1,0,0,0,5.6,7599.0,Adult Beginners,92,104415,24 Apr 2015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36657,0
tt1067765,Adult World,0,0,0,0,0,0,0,0,1,0,0,0,6.2,15806.0,Adult World,97,16740,14 Feb 2014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783,0
tt3268030,Advanced Style,0,0,0,0,0,0,0,0,0,0,1,0,7.3,898.0,Advanced Style,72,6500,09 May 2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6500,0
tt4559006,Ae Dil Hai Mushkil,0,0,0,0,0,0,0,0,0,0,1,0,5.8,18163.0,Ae Dil Hai Mushkil,158,4237741,28 Oct 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2190042,0
tt1223236,African Cats,1,0,0,0,0,0,0,0,0,0,0,0,7.6,5738.0,African Cats,89,15415270,22 Apr 2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6003200,0
tt1815862,After Earth,0,0,0,0,0,0,0,1,0,0,0,0,4.8,180233.0,After Earth,100,60522097,31 May 2013,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27520040,130000000
tt4746484,After Love,0,0,0,0,0,0,0,0,0,0,1,0,6.5,1641.0,L'économie du couple,100,13621,09 Aug 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,0
tt5468386,After Love,0,0,0,0,0,0,0,0,0,0,1,0,7.4,14.0,Sa-rang-hu-ae,107,13621,10 Mar 2016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,0
tt2430104,After Tiller,0,0,0,0,0,0,0,1,0,0,0,0,7.5,969.0,After Tiller,85,66275,10 Jan 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15500,0
